edge_id,source_node,destination_node,weight
2899,1440,1562,75
2900,748,1280,12
2901,927,176,9
2902,1954,1481,78
2903,1266,1706,39
2904,525,438,34
2905,1761,959,76
2906,673,833,12
2907,244,772,58
2908,1329,1258,19
2909,1733,1762,81
2910,751,931,24
2911,1214,866,37
2912,834,112,7
2913,1954,1594,10
2914,1752,439,49
2915,1378,71,15
2916,891,1793,18
2917,79,1520,69
2918,243,1132,49
2919,1260,1506,88
2920,225,1877,38
2921,1925,1492,84
2922,1932,614,65
2923,528,818,28
2924,66,817,94
2925,988,1274,71
2926,1212,1839,78
2927,268,668,30
2928,672,1753,40
2929,480,157,68
2930,256,1241,73
2931,1467,1020,38
2932,424,30,46
2933,304,880,75
2934,803,1546,67
2935,1982,1935,87
2936,842,1023,32
2937,1867,1572,17
2938,576,103,42
2939,1634,1802,10
2940,1140,1372,73
2941,1081,1086,13
2942,1666,1775,94
2943,51,629,52
2944,1075,397,40
2945,600,725,91
2946,940,1230,68
2947,967,841,66
2948,1984,14,10
2949,549,388,18
2950,300,621,14
2951,1165,1205,30
2952,1045,1627,52
2953,122,1606,83
2954,1494,482,96
2955,191,1173,66
2956,933,792,60
2957,1439,1703,14
2958,1876,787,19
2959,1187,1003,73
2960,256,919,91
2961,388,453,57
2962,146,1426,37
2963,1183,1838,82
2964,680,481,22
2965,391,852,56
2966,882,1145,56
2967,1955,539,44
2968,538,197,69
2969,252,1156,53
2970,1635,1111,35
2971,1927,1677,33
2972,1983,105,32
2973,562,1084,87
2974,1409,1850,53
2975,1553,703,45
2976,171,285,48
2977,1714,1826,99
2978,456,321,16
2979,220,387,65
2980,1226,297,90
2981,137,1269,96
2982,1862,1507,97
2983,1222,264,83
2984,1480,436,87
2985,1390,1731,27
2986,1228,686,87
2987,667,101,28
2988,218,1575,62
2989,1376,1219,98
2990,180,996,25
2991,1212,739,7
2992,68,169,35
2993,696,1556,85
2994,1801,1921,14
2995,1255,1663,31
2996,1759,1146,26
2997,813,716,59
2998,1542,294,45
2999,1340,168,43
3000,1590,1492,37
3001,967,768,49
3002,387,1120,25
3003,836,862,90
3004,421,702,16
3005,1112,830,43
3006,1573,1426,24
3007,1768,1612,40
3008,937,420,66
3009,1188,70,42
3010,1713,212,96
3011,968,1076,27
3012,1148,314,10
3013,1680,28,57
3014,1400,1707,21
3015,567,1822,71
3016,1569,1623,71
3017,173,637,36
3018,1422,1107,65
3019,1034,1354,84
3020,278,387,57
3021,341,403,52
3022,1746,1756,78
3023,440,1575,31
3024,36,525,29
3025,996,1437,14
3026,668,753,88
3027,538,1412,73
3028,988,603,7
3029,448,85,56
3030,1156,532,61
3031,357,212,99
3032,1317,613,57
3033,1722,1274,62
3034,186,1324,7
3035,340,1511,30
3036,145,1119,59
3037,426,659,5
3038,108,489,10
3039,1141,1338,65
3040,328,1834,13
3041,1417,532,24
3042,451,1028,89
3043,1837,1830,82
3044,708,621,51
3045,1039,253,12
3046,1982,1463,69
3047,454,165,74
3048,817,1698,6
3049,1090,1338,72
3050,1093,1198,38
3051,1954,1643,21
3052,822,1058,44
3053,945,251,25
3054,1354,1504,74
3055,778,1515,63
3056,1664,595,99
3057,125,677,53
3058,1027,98,71
3059,748,1513,67
3060,75,405,90
3061,1785,1522,17
3062,710,785,90
3063,605,1651,25
3064,1230,839,28
3065,7,522,32
3066,1369,1085,67
3067,1320,655,67
3068,613,1117,87
3069,1380,1662,12
3070,1848,737,11
3071,507,103,52
3072,655,297,77
3073,695,925,30
3074,1920,1980,11
3075,762,1388,36
3076,1109,1581,32
3077,140,968,24
3078,1194,709,98
3079,1693,570,89
3080,1156,459,44
3081,760,1316,19
3082,1543,818,74
3083,864,1927,54
3084,1427,9,88
3085,789,653,47
3086,540,1998,22
3087,1856,168,65
3088,1861,1486,92
3089,767,301,62
3090,1102,1906,15
3091,1397,314,70
3092,1965,1678,28
3093,1435,1694,12
3094,1741,209,91
3095,480,935,63
3096,1374,1161,84
3097,928,1592,60
3098,1095,1952,27
3099,514,1148,14
3100,1549,1147,56
3101,1,737,84
3102,208,1986,67
3103,572,940,51
3104,110,1591,82
3105,1338,1824,57
3106,52,946,32
3107,26,413,99
3108,677,1434,59
3109,1389,1530,75
3110,829,1690,98
3111,752,1865,55
3112,1747,1528,23
3113,1412,1862,55
3114,1772,1644,47
3115,1593,1250,74
3116,1597,1577,56
3117,740,416,93
3118,41,632,54
3119,1282,1304,36
3120,1446,1214,87
3121,1019,1897,25
3122,447,951,72
3123,213,826,75
3124,962,348,45
3125,1213,1510,95
3126,1023,1381,92
3127,1033,1660,61
3128,1017,1486,23
3129,1442,67,5
3130,1851,1222,31
3131,1117,1915,15
3132,1370,181,42
3133,1433,777,80
3134,1598,1230,69
3135,1102,1434,93
3136,1005,1439,13
3137,595,424,21
3138,416,1066,8
3139,1213,1819,74
3140,1809,687,5
3141,1960,1788,55
3142,1930,472,32
3143,1437,1470,54
3144,798,865,96
3145,1056,1488,17
3146,892,1644,78
3147,786,1297,11
3148,755,1386,36
3149,1160,1807,78
3150,358,1122,30
3151,1317,974,48
3152,1674,1610,53
3153,308,455,69
3154,1398,931,26
3155,1512,178,21
3156,1220,1046,79
3157,714,858,12
3158,166,385,72
3159,1983,1630,14
3160,110,1950,72
3161,1247,1974,11
3162,734,1275,13
3163,1028,628,7
3164,397,1816,94
3165,1999,326,82
3166,1186,1030,80
3167,865,1553,60
3168,1178,389,24
3169,872,1138,55
3170,1949,526,42
3171,331,1309,78
3172,1826,477,47
3173,1095,758,29
3174,259,1772,8
3175,1106,1277,55
3176,1491,260,44
3177,1362,324,77
3178,688,844,12
3179,253,792,61
3180,1626,527,88
3181,1207,760,13
3182,619,556,48
3183,938,1925,43
3184,277,955,97
3185,851,426,79
3186,598,264,77
3187,831,1581,71
3188,309,1313,82
3189,248,328,47
3190,1487,752,66
3191,229,1255,80
3192,164,61,91
3193,892,1013,23
3194,905,1356,8
3195,255,1082,35
3196,1975,1940,89
3197,1053,1942,31
3198,924,970,8
3199,1483,1176,72
3200,1621,1815,15
3201,1620,1458,25
3202,1782,1615,39
3203,793,1782,30
3204,1309,952,44
3205,1303,20,13
3206,886,1861,35
3207,1656,336,38
3208,547,600,69
3209,998,910,78
3210,1044,557,83
3211,581,1952,5
3212,222,1061,35
3213,22,186,45
3214,1758,201,87
3215,35,993,45
3216,1312,1987,99
3217,22,119,30
3218,281,1824,17
3219,1898,666,82
3220,177,1979,69
3221,887,340,54
3222,179,1774,20
3223,333,673,22
3224,1811,1956,21
3225,1865,286,92
3226,311,52,67
3227,470,375,26
3228,1190,559,63
3229,446,556,73
3230,1544,1393,20
3231,1485,426,84
3232,1083,399,40
3233,524,388,22
3234,676,274,68
3235,1892,1428,74
3236,1045,827,52
3237,507,1541,13
3238,306,973,97
3239,806,193,31
3240,162,1166,68
3241,1204,1998,22
3242,1887,308,94
3243,471,715,12
3244,661,820,10
3245,123,265,50
3246,1987,1066,69
3247,1635,73,74
3248,1092,1073,9
3249,1221,1842,78
3250,192,331,56
3251,394,739,29
3252,333,136,84
3253,1991,913,33
3254,232,1377,13
3255,804,1457,46
3256,1987,1321,35
3257,1245,300,88
3258,1922,314,90
3259,91,1034,47
3260,1377,196,45
3261,1653,1721,83
3262,1065,389,40
3263,571,612,68
3264,894,431,74
3265,62,1895,66
3266,769,1972,78
3267,1848,580,69
3268,1031,1093,22
3269,577,1769,57
3270,264,1978,57
3271,1548,448,80
3272,639,404,9
3273,1308,226,62
3274,1358,1166,88
3275,1284,1148,94
3276,1997,321,81
3277,1099,657,99
3278,1964,1857,71
3279,1403,829,96
3280,1190,142,59
3281,1281,980,55
3282,342,540,84
3283,749,723,69
3284,671,1248,15
3285,1389,263,59
3286,953,1321,87
3287,759,559,29
3288,918,1031,23
3289,905,1327,96
3290,1606,279,32
3291,33,445,10
3292,1283,44,22
3293,1718,1479,16
3294,774,1141,70
3295,1501,1347,16
3296,1120,905,60
3297,1093,1980,34
3298,1157,1926,12
3299,1009,572,92
3300,1451,1755,24
3301,833,907,6
3302,1449,1140,69
3303,1358,721,77
3304,1496,884,96
3305,1008,1243,61
3306,227,1561,58
3307,938,1315,88
3308,867,1048,35
3309,34,262,62
3310,1246,612,67
3311,758,1835,47
3312,984,227,13
3313,225,579,15
3314,1368,178,42
3315,1387,580,40
3316,1966,1605,10
3317,1812,684,99
3318,1870,1395,69
3319,638,1097,79
3320,549,41,31
3321,662,1639,14
3322,121,1981,78
3323,1766,203,86
3324,1976,727,86
3325,361,680,19
3326,1528,700,48
3327,468,1600,33
3328,168,1060,42
3329,784,1543,69
3330,177,802,75
3331,987,499,77
3332,172,258,41
3333,1088,1123,21
3334,382,860,59
3335,1175,421,32
3336,1645,477,73
3337,1814,722,12
3338,666,829,12
3339,260,851,75
3340,822,1682,97
3341,683,1576,91
3342,425,633,94
3343,1551,83,88
3344,552,1481,88
3345,303,264,24
3346,1270,1111,87
3347,1387,1701,21
3348,616,47,23
3349,1799,1829,87
3350,1245,985,61
3351,990,1383,97
3352,1577,48,76
3353,1402,480,14
3354,1532,1077,42
3355,705,1164,85
3356,1026,20,53
3357,1034,114,74
3358,1001,596,99
3359,109,605,38
3360,1672,269,20
3361,819,1119,59
3362,337,269,20
3363,855,1279,91
3364,1299,1012,60
3365,782,417,87
3366,1447,14,87
3367,605,1838,70
3368,1346,613,53
3369,1299,1412,60
3370,1582,417,68
3371,1445,1206,85
3372,861,1217,76
3373,1847,737,11
3374,494,48,40
3375,1634,1905,34
3376,1388,1080,63
3377,920,904,88
3378,84,1144,74
3379,1892,1067,83
3380,1093,486,59
3381,292,8,60
3382,1802,1514,12
3383,275,882,80
3384,1278,1634,20
3385,775,870,6
3386,1506,1461,42
3387,1548,1380,17
3388,1145,951,67
3389,1756,811,42
3390,1512,1192,72
3391,1540,1431,30
3392,368,242,9
3393,1798,678,99
3394,1927,1658,29
3395,1578,357,54
3396,190,1790,23
3397,536,1537,8
3398,1770,620,90
3399,1095,100,62
3400,1775,1230,44
3401,421,1637,48
3402,1701,1739,80
3403,734,900,19
3404,786,1036,44
3405,1008,568,91
3406,1371,1411,49
3407,468,1519,14
3408,403,1436,98
3409,1554,1850,32
3410,1391,1189,89
3411,1293,1149,93
3412,1884,1818,73
3413,1739,379,37
3414,250,1218,68
3415,1043,1195,45
3416,639,660,70
3417,932,511,88
3418,1266,1051,74
3419,124,255,47
3420,1735,1975,36
3421,1430,1134,70
3422,1509,1396,26
3423,69,992,40
3424,781,1649,95
3425,558,1088,88
3426,1559,502,91
3427,1642,723,37
3428,1272,292,83
3429,1354,1833,57
3430,1998,692,74
3431,1247,1842,74
3432,1804,621,85
3433,604,1937,93
3434,1556,159,10
3435,147,361,69
3436,1729,557,80
3437,311,764,47
3438,138,30,87
3439,591,1746,50
3440,1547,865,84
3441,1809,1,32
3442,889,710,46
3443,284,770,52
3444,673,374,92
3445,140,1141,65
3446,993,1117,33
3447,1673,549,86
3448,979,1720,83
3449,1152,770,23
3450,1654,1094,28
3451,1241,690,86
3452,558,1614,23
3453,1137,498,56
3454,1890,219,72
3455,463,41,43
3456,1950,1308,37
3457,1522,1543,59
3458,1110,108,62
3459,1705,908,72
3460,403,1737,75
3461,167,406,77
3462,422,1527,22
3463,1265,1218,18
3464,1808,162,70
3465,447,73,53
3466,896,1412,22
3467,1621,990,9
3468,1466,1066,49
3469,1454,480,6
3470,741,1594,88
3471,1959,551,46
3472,720,977,39
3473,694,1293,23
3474,36,1030,54
3475,116,1456,49
3476,281,615,15
3477,1308,1848,67
3478,1038,1239,56
3479,1683,1173,43
3480,558,343,6
3481,1170,1732,59
3482,537,1246,34
3483,1359,934,33
3484,158,1014,33
3485,1935,1888,82
3486,500,1602,29
3487,1749,1209,42
3488,361,1412,98
3489,1652,327,37
3490,412,24,46
3491,334,1027,11
3492,1576,1485,38
3493,1032,1065,15
3494,1952,1071,76
3495,286,927,89
3496,111,1218,88
3497,1127,367,26
3498,1168,476,46
3499,960,167,97
3500,1273,501,37
3501,1922,1552,99
3502,1318,604,55
3503,1515,377,68
3504,1561,1791,17
3505,1980,1087,75
3506,207,556,12
3507,1114,1101,12
3508,1514,1079,45
3509,1015,525,79
3510,314,838,64
3511,1719,854,57
3512,996,1644,63
3513,1230,452,32
3514,1494,1759,19
3515,291,515,85
3516,950,1652,71
3517,87,209,42
3518,1296,125,39
3519,1307,326,86
3520,1567,706,44
3521,26,1643,11
3522,1743,314,21
3523,750,736,72
3524,940,411,63
3525,941,998,13
3526,1850,740,12
3527,537,231,78
3528,1028,504,73
3529,1673,53,64
3530,72,620,47
3531,562,157,57
3532,1016,1786,94
3533,52,615,48
3534,747,979,36
3535,329,1684,73
3536,111,258,50
3537,2000,1133,84
3538,935,1675,79
3539,818,1382,26
3540,143,1342,18
3541,1363,1980,91
3542,1116,145,70
3543,447,106,61
3544,1613,508,85
3545,971,1759,94
3546,120,962,26
3547,1355,1429,56
3548,1121,358,25
3549,1064,35,51
3550,819,1138,63
3551,755,72,9
3552,256,997,15
3553,94,1818,43
3554,575,456,31
3555,1402,1346,29
3556,586,1355,53
3557,1014,23,55
3558,1291,1239,20
3559,1891,490,41
3560,415,1742,74
3561,104,119,18
3562,1059,445,54
3563,1895,338,5
3564,1002,1002,99
3565,996,977,95
3566,563,1118,95
3567,142,1011,34
3568,117,696,58
3569,1537,310,49
3570,1766,10,40
3571,1731,398,42
3572,796,1583,77
3573,892,1873,37
3574,1832,1088,97
3575,456,448,46
3576,1013,450,62
3577,710,1911,72
3578,1384,652,57
3579,1567,523,95
3580,1991,219,58
3581,949,1382,7
3582,165,638,38
3583,1561,1718,95
3584,387,210,94
3585,808,377,74
3586,166,451,88
3587,1428,1871,55
3588,1737,1472,12
3589,342,1255,64
3590,469,605,81
3591,275,521,89
3592,1328,1304,30
3593,760,197,38
3594,923,508,88
3595,1313,1265,23
3596,125,1472,51
3597,512,1603,27
3598,1581,470,81
3599,620,282,78
3600,890,1809,22
3601,437,1066,5
3602,900,442,76
3603,212,538,7
3604,650,1091,76
3605,253,747,51
3606,646,298,78
3607,863,1660,86
3608,1565,697,42
3609,1867,959,61
3610,1084,1841,97
3611,247,1373,10
3612,493,98,52
3613,749,720,69
3614,592,910,41
3615,1133,1348,68
3616,652,1242,17
3617,1545,961,13
3618,1970,1338,41
3619,1882,1072,86
3620,1340,1567,91
3621,377,438,55
3622,1981,724,84
3623,225,85,88
3624,503,1256,41
3625,100,177,32
3626,393,209,93
3627,696,1886,68
3628,1046,1208,47
3629,888,1731,99
3630,765,1848,49
3631,1179,1059,88
3632,1617,806,60
3633,1474,1836,40
3634,271,1086,34
3635,1831,1300,52
3636,1127,617,85
3637,674,255,64
3638,1490,1697,5
3639,973,826,62
3640,1569,215,22
3641,1197,879,43
3642,1373,459,13
3643,1503,985,24
3644,1131,403,34
3645,1902,1643,29
3646,1602,489,82
3647,738,765,81
3648,1768,1,38
3649,1504,1414,31
3650,553,1087,89
3651,1618,760,49
3652,455,1432,90
3653,679,8,5
3654,1990,1941,87
3655,857,1074,42
3656,778,1487,57
3657,1048,1932,29
3658,783,369,75
3659,361,1322,77
3660,1670,1766,91
3661,1811,1590,29
3662,1801,1464,95
3663,1174,131,58
3664,1264,926,44
3665,1403,506,20
3666,83,1453,53
3667,720,551,33
3668,1319,811,9
3669,54,1979,87
3670,719,400,92
3671,5,503,28
3672,987,1438,15
3673,830,1464,44
3674,1740,220,94
3675,734,33,98
3676,1719,701,21
3677,1641,1156,45
3678,821,1530,61
3679,1347,1172,91
3680,1568,390,64
3681,1048,1508,23
3682,1449,61,97
3683,1607,162,99
3684,1450,1286,8
3685,552,510,47
3686,952,68,75
3687,1213,1616,25
3688,1356,1457,62
3689,1715,921,74
3690,539,314,97
3691,813,211,34
3692,453,413,38
3693,291,1334,90
3694,992,1563,44
3695,1503,997,27
3696,1389,1518,72
3697,555,507,46
3698,833,1550,64
3699,1600,251,26
3700,1511,195,25
3701,1618,766,51
3702,591,19,20
3703,1555,807,70
3704,434,53,50
3705,667,439,14
3706,1646,1651,67
3707,1625,176,5
3708,1507,1511,54
3709,639,93,30
3710,453,623,88
3711,910,1282,84
3712,560,1754,56
3713,193,1689,93
3714,259,1700,86
3715,1506,367,67
3716,1471,1410,35
3717,965,906,82
3718,1456,375,76
3719,413,1543,27
3720,1731,1239,52
3721,1293,1460,72
3722,711,1298,22
3723,1902,431,26
3724,957,1433,18
3725,1161,930,60
3726,1030,1659,62
3727,1044,1606,47
3728,1679,1694,73
3729,83,114,20
3730,1260,1338,48
3731,533,1935,8
3732,571,629,72
3733,1272,66,29
3734,356,248,13
3735,119,77,6
3736,1904,1436,74
3737,1032,758,37
3738,1176,1812,77
3739,210,461,84
3740,992,1935,38
3741,1682,317,30
3742,1739,1079,13
3743,1647,1706,80
3744,816,1319,11
3745,766,1397,37
3746,1240,140,51
3747,481,1463,93
3748,963,1204,58
3749,34,783,91
3750,708,106,24
3751,1703,1302,71
3752,1099,1291,60
3753,1919,118,44
3754,1810,551,67
3755,977,904,80
3756,1227,1373,61
3757,1785,1384,79
3758,1661,1618,57
3759,675,56,17
3760,1109,777,31
3761,451,587,80
3762,149,1996,77
3763,1674,1771,92
3764,1857,1782,68
3765,1345,711,77
3766,1468,779,75
3767,1101,1044,96
3768,451,504,60
3769,326,125,83
3770,1861,362,15
3771,49,1563,84
3772,1646,1228,61
3773,317,1984,50
3774,882,1512,48
3775,14,1340,36
3776,1272,382,9
3777,1331,366,92
3778,84,912,19
3779,804,1096,55
3780,46,1030,52
3781,1961,772,98
3782,1570,1918,46
3783,642,570,48
3784,904,1752,7
3785,988,791,51
3786,577,1914,92
3787,1453,1749,23
3788,670,199,51
3789,335,712,31
3790,652,1587,98
3791,1130,1716,61
3792,799,425,87
3793,1368,1653,12
3794,1851,769,18
3795,1137,820,37
3796,984,854,67
3797,12,116,30
3798,374,235,7
3799,1553,1609,70
3800,104,358,75
3801,331,1209,54
3802,1632,1004,10
3803,1611,1680,79
3804,786,1234,91
3805,1355,1342,35
3806,1180,1976,21
3807,1780,1872,5
3808,482,349,19
3809,459,1391,79
3810,1711,1822,98
3811,414,143,74
3812,936,261,28
3813,1685,946,84
3814,1530,630,31
3815,895,804,68
3816,261,1302,86
3817,716,405,94
3818,165,1196,75
3819,1845,762,18
3820,1092,634,94
3821,1552,86,89
3822,608,1721,42
3823,741,1362,32
3824,846,470,90
3825,1640,771,49
3826,354,970,89
3827,28,776,90
3828,640,1820,61
3829,439,655,97
3830,1821,1231,37
3831,1761,732,22
3832,1696,1342,82
3833,93,1594,85
3834,1664,1251,65
3835,566,1039,76
3836,366,1341,81
3837,1997,1174,94
3838,1862,1678,43
3839,981,496,77
3840,186,326,55
3841,380,683,18
3842,1331,1827,59
3843,230,1723,96
3844,451,480,54
3845,1806,1883,99
3846,325,1638,62
3847,1170,197,75
3848,787,1506,60
3849,1319,1095,76
3850,293,919,86
3851,1818,1944,17
3852,1490,656,43
3853,81,1977,82
3854,266,412,64
3855,1073,1580,37
3856,654,1234,14
3857,1339,69,20
3858,1432,175,32
3859,360,69,65
3860,120,803,83
3861,1856,322,6
3862,1233,44,29
3863,471,793,31
3864,369,194,93
3865,746,132,24
3866,1709,1280,65
3867,531,832,31
3868,333,1965,44
3869,239,714,45
3870,119,39,92
3871,1073,1851,6
3872,625,1015,61
3873,957,1182,54
3874,1658,1167,45
3875,803,1432,40
3876,1457,1034,42
3877,886,35,77
3878,1480,847,90
3879,443,821,41
3880,1422,778,82
3881,1776,15,40
3882,1692,216,5
3883,1371,842,9
3884,1963,1519,86
3885,1973,746,91
3886,820,663,45
3887,291,885,78
3888,1102,853,50
3889,243,334,49
3890,1693,1649,60
3891,882,910,95
3892,782,203,36
3893,726,1627,97
3894,907,661,32
3895,935,925,91
3896,319,139,87
3897,268,128,92
3898,786,427,89
3899,1605,692,35
3900,1153,1825,84
3901,849,1251,86
3902,788,816,86
3903,117,1444,46
3904,25,1508,74
3905,806,1629,87
3906,1757,1597,38
3907,781,1759,26
3908,991,1594,52
3909,191,1971,65
3910,493,623,82
3911,296,581,5
3912,329,1602,53
3913,312,487,76
3914,36,1679,18
3915,397,1125,25
3916,791,656,48
3917,561,88,40
3918,1517,1314,5
3919,160,736,61
3920,1790,1350,70
3921,851,112,5
3922,1707,508,72
3923,1558,1542,54
3924,545,1623,27
3925,1524,183,21
3926,1165,795,27
3927,16,637,58
3928,1770,1440,94
3929,1126,1964,25
3930,311,233,15
3931,459,1598,34
3932,279,1552,48
3933,1942,953,49
3934,1827,324,11
3935,1713,151,81
3936,1639,1337,88
3937,828,835,85
3938,1960,717,86
3939,385,803,45
3940,1877,811,25
3941,1700,1220,52
3942,1338,1692,25
3943,1135,347,20
3944,604,31,21
3945,1622,1080,30
3946,1437,1577,79
3947,1128,923,63
3948,1383,1226,98
3949,208,1109,48
3950,1273,1602,14
3951,158,211,32
3952,275,1629,67
3953,1710,593,91
3954,1377,1390,43
3955,1919,1141,97
3956,310,1710,81
3957,971,1994,55
3958,1294,1305,35
3959,1288,519,39
3960,98,294,60
3961,1008,1502,28
3962,1939,225,67
3963,1861,1385,68
3964,540,685,90
3965,957,1376,5
3966,1925,1592,13
3967,144,169,24
3968,1556,540,6
3969,539,598,70
3970,1064,1205,44
3971,544,224,75
3972,765,1362,29
3973,495,924,58
3974,899,1091,40
3975,512,290,95
3976,692,1721,30
3977,1486,1841,40
3978,210,807,71
3979,612,837,21
3980,1242,1156,7
3981,807,1867,48
3982,967,95,79
3983,1585,1199,64
3984,617,1355,48
3985,545,1958,12
3986,898,25,72
3987,1082,1115,20
3988,295,490,79
3989,349,1053,15
3990,1936,1021,66
3991,1429,1249,97
3992,28,276,66
3993,1641,324,38
3994,511,464,42
3995,538,330,6
3996,1184,1817,77
3997,197,398,71
3998,1793,770,27
3999,45,812,96
4000,1176,111,53
4001,800,921,14
4002,254,658,29
4003,658,1710,32
4004,1744,995,87
4005,1734,1436,98
4006,1575,1943,52
4007,1127,661,96
4008,1637,411,59
4009,485,992,76
4010,557,264,83
4011,1444,278,55
4012,458,1113,14
4013,1618,1513,38
4014,1018,956,86
4015,1755,1600,39
4016,869,142,9
4017,86,124,22
4018,1425,46,97
4019,1633,301,33
4020,136,854,93
4021,756,188,36
4022,783,1906,61
4023,186,1389,23
4024,1755,1622,45
4025,1360,262,63
4026,1372,1163,85
4027,1004,1923,33
4028,1253,452,28
4029,1133,171,74
4030,769,1474,55
4031,898,1299,90
4032,1089,52,52
4033,813,1083,51
4034,1628,1213,61
4035,267,1790,11
4036,1367,393,93
4037,137,1096,55
4038,43,1014,49
4039,1673,1536,36
4040,694,1489,69
4041,337,1604,52
4042,222,87,89
4043,595,1661,29
4044,1617,525,89
4045,1283,1101,83
4046,977,1914,35
4047,1460,1378,29
4048,414,539,74
4049,1651,1891,28
4050,850,736,58
4051,1430,1768,30
4052,1433,1524,67
4053,28,180,43
4054,1537,1237,79
4055,164,96,99
4056,1634,216,13
4057,235,647,30
4058,698,1904,72
4059,1427,850,98
4060,1284,521,40
4061,190,698,48
4062,507,1773,68
4063,1402,977,37
4064,463,279,5
4065,1186,1917,6
4066,366,1759,85
4067,1204,930,54
4068,405,908,67
4069,1892,1488,88
4070,359,500,72
4071,1610,1785,9
4072,1103,1241,47
4073,752,1074,57
4074,346,389,47
4075,1357,72,18
4076,1223,1252,32
4077,1186,165,65
4078,1833,1369,68
4079,609,1013,63
4080,1162,87,50
4081,486,1583,26
4082,1520,239,35
4083,459,386,31
4084,1611,394,58
4085,502,1098,99
4086,626,1175,99
4087,466,336,18
4088,392,1118,24
4089,714,328,76
4090,513,65,42
4091,1729,288,17
4092,411,1287,62
4093,146,1126,61
4094,578,1317,45
4095,294,922,86
4096,1866,149,59
4097,1298,1043,67
4098,1472,1398,32
4099,675,1654,16
4100,250,521,93
4101,1707,973,87
4102,1806,1794,78
4103,372,1207,48
4104,970,93,78
4105,1495,810,79
4106,1400,299,66
4107,1581,19,69
4108,701,1447,58
4109,1325,1225,12
4110,1069,897,65
4111,1698,655,13
4112,946,183,8
4113,1833,933,60
4114,1037,1683,66
4115,1469,1435,41
4116,1522,1311,99
4117,22,137,34
4118,674,1518,79
4119,1288,1732,42
4120,781,1517,64
4121,1664,589,97
4122,1991,102,30
4123,373,255,12
4124,10,1587,95
4125,752,53,5
4126,1876,1358,60
4127,1743,1225,47
4128,789,1265,98
4129,1,126,34
4130,763,1930,69
4131,1017,997,96
4132,684,1612,5
4133,1214,38,31
4134,626,1484,78
4135,1258,1663,30
4136,1705,910,73
4137,431,1859,5
4138,426,128,69
4139,428,52,51
4140,717,662,59
4141,1802,1535,17
4142,736,876,13
4143,218,581,16
4144,1506,781,70
4145,591,794,14
4146,597,397,14
4147,1771,276,8
4148,1501,1305,6
4149,210,974,16
4150,279,671,29
4151,590,1384,59
4152,1612,599,12
4153,990,479,72
4154,1685,150,85
4155,29,1055,61
4156,776,315,64
4157,1279,662,74
4158,1362,402,96
4159,404,253,7
4160,1506,1370,20
4161,1554,768,61
4162,1599,450,73
4163,1909,1189,15
4164,1522,958,15
4165,230,487,87
4166,1268,1099,85
4167,1165,746,16
4168,945,12,63
4169,100,818,89
4170,492,1092,99
4171,635,1229,16
4172,1508,824,80
4173,1490,672,47
4174,438,1517,17
4175,803,1201,80
4176,372,1073,16
4177,23,1369,41
4178,1768,516,65
4179,823,294,52
4180,103,1523,67
4181,1965,1905,82
4182,428,1254,51
4183,1155,823,35
4184,786,1977,77
4185,1702,1927,30
4186,870,759,61
4187,1639,644,19
4188,1590,1034,24
4189,908,1333,97
4190,1693,650,13
4191,899,1985,63
4192,180,1219,78
4193,112,1896,59
4194,33,731,78
4195,1581,1239,73
4196,1545,1365,14
4197,857,1713,99
4198,838,201,28
4199,1859,1816,76
4200,72,1845,52
4201,1507,509,6
4202,597,908,40
4203,1018,846,60
4204,1337,1160,89
4205,1455,1915,62
4206,293,1840,20
4207,82,1450,52
4208,670,338,84
4209,1382,1872,62
4210,452,619,87
4211,824,911,8
4212,1678,143,84
4213,1969,808,11
4214,223,727,50
4215,645,330,86
4216,1570,716,46
4217,191,352,61
4218,869,789,68
4219,328,1623,58
4220,770,464,5
4221,672,1321,32
4222,983,1145,41
4223,450,1918,16
4224,1440,484,9
4225,1033,873,65
4226,1719,792,43
4227,1637,1776,98
4228,510,645,85
4229,545,1635,30
4230,1789,1327,65
4231,355,1972,42
4232,58,1904,68
4233,1023,1071,18
4234,224,256,33
4235,277,1558,50
4236,104,1655,98
4237,840,316,55
4238,344,543,84
4239,788,888,8
4240,1718,360,35
4241,144,786,76
4242,1129,1151,22
4243,382,807,47
4244,33,1491,69
4245,299,1430,16
4246,972,102,80
4247,1660,1522,34
4248,570,967,58
4249,717,214,48
4250,1956,1019,63
4251,1074,1691,63
4252,1090,1752,75
4253,187,468,89
4254,1483,81,98
4255,1548,1863,36
4256,1761,793,37
4257,1028,1095,23
4258,671,183,47
4259,1940,1008,62
4260,1060,1648,55
4261,354,592,95
4262,1705,836,55
4263,810,860,93
4264,756,177,34
4265,557,932,51
4266,146,1763,22
4267,592,1832,70
4268,1410,904,18
4269,751,877,11
4270,15,1687,23
4271,893,1293,89
4272,1047,1879,17
4273,1630,1387,7
4274,66,192,41
4275,1231,1872,84
4276,719,593,43
4277,254,851,75
4278,903,39,75
4279,1313,104,32
4280,605,1274,31
4281,956,1112,37
4282,113,494,11
4283,1172,1466,91
4284,680,1950,86
4285,695,350,83
4286,1265,1333,46
4287,361,1189,45
4288,740,1113,68
4289,1391,915,24
4290,1273,1153,97
4291,268,1504,38
4292,1065,1176,37
4293,1899,1437,75
4294,1136,1211,35
4295,1596,40,72
4296,951,513,86
4297,1008,1912,30
4298,932,1057,28
4299,1277,915,40
